unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
unit_31,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,22.91,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,59.06,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,13.08,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,43.09,1,3,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,4,mostly-true,The death rates of COVID in Texas are low and continuously declining. This is because Texas hospitals offer the best treatments possible.,https://www.msn.com/en-us/health/medical/covid-19-death-rate-declining-in-texas/ar-BB16aSPi,1.0,123.02
unit_31,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,22.91,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,59.06,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,13.08,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,43.09,1,4,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,3,half-true,"While Biden is correct in saying other nations took initiative on travel restrictions first, the US wasn't that far behind at all.",https://www.factcheck.org/2020/04/trump-biden-spin-china-travel-restrictions/,1.0,315.78
unit_31,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,22.91,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,59.06,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,13.08,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,43.09,1,5,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,This is Obama's slogan and campaign title when he was running for President in 2008. He made the speech to build up American citizens and give them hope.,https://www.englishspeecheschannel.com/english-speeches/barack-obama-speech/,1.0,95.06
unit_31,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,22.91,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,59.06,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,13.08,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,43.09,1,6,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,0,pants-on-fire,Not all of Italy was quarantined. Only certain municipalities that make up roughly 1/3rd of the country were quarantined really.,https://en.wikipedia.org/wiki/2020_Italy_coronavirus_lockdown,1.0,111.51
unit_31,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,22.91,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,59.06,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,13.08,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,43.09,1,7,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,Injecting bleach is very dangerous to the point of being lethal. Lysol even told the public not to use their products for such an act.,https://heavy.com/news/2020/04/coronavirus-bleach-injections-what-happens/,1.0,60.57
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,0,false_doc6,Saysspecial military helicopters will spray pesticide against the Corona virus in the skies all over the countryâ,Snapchat,2020-23-03,Chain Message,1,false,1,false,"The false message reads: âToday, special military helicopters will spray pesticides against the Corona virus in the skies all over the country, so you must stay indoors after twelve o'clock at ...",http://www.msn.com/en-xl/asia/pakistan/viral-message-on-pesticide-spray-at-midnight-fake-says-ispr/ar-BB11nB85,1.0,100.03
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,1,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,1,false,Quack-in-Chief Donald Trump Asks If Bleach Injections or Tanning Could Cure Covid-19. As President Donald âIâm not a doctorâ Trump spitballed outlandish fantasies for miracle cures for Covid ...,https://theintercept.com/2020/04/24/quack-chief-donald-trump-asks-bleach-injections-tanning-cure-covid-19/,1.0,94.41
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,2,mostly-true_doc6,The United States isactually screening fewer people for the coronavirus than other countries because we donât have appropriate testing,Lou Dobbs,2020-02-03,TV Interview,4,mostly-true,3,half-true,"""If we stop testing right now, we'd have very few cases, actually,"" the president said during a roundtable event for seniors. This isn't the first time Trump has remarked on how less testing would ...",https://www.businessinsider.com/trump-stop-coronavirus-testing-right-now-have-very-few-cases-2020-6,1.0,114.93
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,3,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,"âYes We Can Againâ trends after Barack Obama backs Joe Biden for president in Super PAC ad. In the video shared by The Democratic Alliance, Biden says of Trump, ""This guy has generated a sense out there that the people are waking up to that he ran by deliberately dividing people""",https://meaww.com/yes-we-can-again-trend-barack-obama-backs-joe-biden-for-president-super-pac-video-reactions-online,1.0,109.28
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,4,true_doc2,My mask will keep someone else safe and their mask will keep me safe,Pat Toomey,2020-28-03,Video On Twitter,5,true,5,true,"âMy mask will keep someone else safe and their mask will keep me safe,â said Toomey, a Republican from the Lehigh Valley. âIâm not suggesting this is any kind of guarantee. It probably doesnât have tremendous value for the person wearing the mask but it probably does significantly reduce the risk that people could inadvertently ...",https://www.inquirer.com/politics/coronavirus-face-mask-toomey-cdc-true-false-20200404.html,1.0,81.31
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,5,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0,pants-on-fire,0,pants-on-fire,An Italian doctor at the heart of the coronavirus outbreak that has placed the country under lockdown has painted a grim picture of the deadly illness.,https://nypost.com/2020/03/10/italian-doctor-at-heart-of-illness-shares-chilling-coronavirus-thoughts/,1.0,70.65
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,6,half-true_doc9,Says Donald Trump himself has a financial stake in the French company that makes the brandname version of hydroxychloroquine,Facebook Post,2020-07-04,Facebook posts,3,half-true,2,mostly-false,"Trump âhas a small personal financial interestâ in Sanofi, the French drugmaker that makes Plaquenil, the brand-name version of hydroxychloroquine, The New York Times reported Monday. In addition, Sanofiâs largest shareholders include a mutual fund company run by major Republican donor Ken Fisher, the paper said.",https://www.huffpost.com/entry/donald-trump-stake-company-hydroxychloroquine_n_5e8c41d7c5b6e1d10a696280,1.0,52.96
unit_41,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,40.28,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,26.07,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,6.0,15.68,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,16.0,38.7,1,7,mostly-false_doc3,COVID19 started because we eat animals,Image,2020-15-03,Instagram Posts,2,mostly-false,4,mostly-true,"GOP senator says China 'to blame' for coronavirus spread because of 'culture where people eat bats and snakes and dogs' ... Fact check: Is COVID-19 caused by human ... where we eat pigs,"" wrote ...",https://www.usatoday.com/story/news/politics/2020/03/18/coronavirus-sen-john-cornyn-says-chinese-eating-bats-spread-virus/2869342001/,1.0,113.39
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,0,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,This campaign slogan was everywhere during the 2008 elections.  As such this claim is true and it's impossible to refute.,https://reprezent.us/en/barack-obama-speech/,1.0,89.41
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,1,true_doc2,My mask will keep someone else safe and their mask will keep me safe,Pat Toomey,2020-28-03,Video On Twitter,5,true,2,mostly-false,There is no reliable source on the internet that confirms that this claim is true. As such it's better to say that it's false.,https://health.clevelandclinic.org/5-myths-about-coronavirus-and-face-masks-debunked/,1.0,64.31
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,The claim is an outright lie. Common sense is enough to realize that injecting bleach is extremely hazardous to the body.,https://www.cbc.ca/news/world/colombia-us-mms-bleach-arrest-1.5684612,1.0,47.88
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,3,false_doc6,Saysspecial military helicopters will spray pesticide against the Corona virus in the skies all over the countryâ,Snapchat,2020-23-03,Chain Message,1,false,0,pants-on-fire,This claim is false. It's very hard to believe that a military would use pesticides to combat the virus outbreak.,https://teyit.org/sehirlerin-koronaviruse-karsi-helikopterlerle-dezenfekte-edilecegi-iddiasi/,1.0,44.89
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,4,half-true_doc9,Says Donald Trump himself has a financial stake in the French company that makes the brandname version of hydroxychloroquine,Facebook Post,2020-07-04,Facebook posts,3,half-true,0,pants-on-fire,This claim is a lie. Briebart news has confirmed that this claim is false. Trump doesn't hold a stake in a French company.,https://www.breitbart.com/economy/2020/04/07/fact-check-trump-does-not-own-stake-in-a-hydroxychloroquine-drugmaker/,1.0,51.84
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,5,mostly-true_doc6,The United States isactually screening fewer people for the coronavirus than other countries because we donât have appropriate testing,Lou Dobbs,2020-02-03,TV Interview,4,mostly-true,3,half-true,I think it's half true. America lacked the resources to pursue increased testing during the beginning of the pandemic.,https://www.vox.com/policy-and-politics/2020/3/13/21178289/confirmed-coronavirus-cases-us-countries-italy-iran-singapore-hong-kong,1.0,54.8
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,6,mostly-false_doc3,COVID19 started because we eat animals,Image,2020-15-03,Instagram Posts,2,mostly-false,4,mostly-true,I think the claim is mostly true. Covid 19 originated from an animal market specializing in selling wild meats.,https://www.usatoday.com/story/news/factcheck/2020/03/18/coronavirus-fact-check-covid-19-caused-eating-animals/5073094002/,1.0,57.06
unit_47,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","30,000 to less than 40,000",3.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,16.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,13.74,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,4.81,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,10.88,1,7,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0,pants-on-fire,0,pants-on-fire,"The claim is false, something of this magnitude would have been in the news the moment it occurred.",https://www.reuters.com/article/uk-factcheck-coronavirus-italy-doctor-idUSKBN21L2Y9,1.0,44.75
unit_52,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,24.46,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.15,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,85.19,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,46.72,1,0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0,pants-on-fire,3,half-true,"parents can visit this claim is to alarmist cut and dry without proper explanation ""Hospital policies have become generally more restrictive, but pediatric patients are still allowed visits by at least one parent.""",https://www.factcheck.org/2020/03/meme-misleads-on-hospital-visits-to-children-with-covid-19/,1.0,331.79
unit_52,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,24.46,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.15,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,85.19,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,46.72,1,1,mostly-false_doc7,Says of COVID19 that Dr Anthony Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large,Deanna Lorraine,2020-12-04,Tweet,2,mostly-false,5,true,"""Says of COVID-19 that Dr. Anthony Fauci ""was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.""",https://www.breitbart.com/politics/2020/04/13/dr-anthony-fauci-repeatedly-downplayed-coronavirus-threat/,1.0,100.19
unit_52,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,24.46,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.15,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,85.19,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,46.72,1,2,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,2020-05-04,CNN interview,5,true,2,mostly-false,Louisiana governor claims he had no idea Mardi Gras in New Orleans would trigger a coronavirus outbreak even though he was given a briefing on the epidemic WEEKS before the massive celebration was held,https://www.dailymail.co.uk/news/article-8189775/Louisiana-governor-claims-no-idea-New-Orleans-Mardi-Gras-trigger-coronavirus-outbreak.html,1.0,185.54
