unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
unit_56,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,32.88,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,14.37,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.65,1,2,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,2020-05-04,CNN interview,5,true,5,true,"'There was not a single suggestion by anyone â a doctor, a scientist, a political figure â that we needed to cancel Mardi Gras,' John Bel Edwards told CNN's State of the Union Sunday morning.",https://www.dailymail.co.uk/news/article-8189775/Louisiana-governor-claims-no-idea-New-Orleans-Mardi-Gras-trigger-coronavirus-outbreak.html,1.0,157.62
unit_56,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,32.88,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,14.37,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.65,1,3,false_doc4,Says the CDC now says that the coronavirus can survive on surfaces for up to 17 days,Facebook Post,2020-23-03,Facebook Posts,1,false,5,true,"The coronavirus can survive on surfaces for at least 17 days, according to a study released Monday by the Centers for Disease Control and Prevention.",https://www.westernjournal.com/cdc-report-finds-coronavirus-can-survive-surfaces-least-17-days/,1.0,90.58
unit_56,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,32.88,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,14.37,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.65,1,4,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,"The famous âYes We Canâ speech was delivered by Barack Obama, the first African-American President of the United States on January 8, 2008 in New Hampshire prior to being elected November 4, 2008.",https://www.bartleby.com/essay/Barack-Obama-Yes-We-Can!-Famous-Speech-F3B9QC84C8BRA,1.0,79.03
unit_56,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,32.88,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,14.37,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.65,1,5,mostly-false_doc7,Says of COVID19 that Dr Anthony Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large,Deanna Lorraine,2020-12-04,Tweet,2,mostly-false,5,true,"""Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large,"" it said.",https://www.bbc.com/news/world-us-canada-52264860,1.0,103.66
unit_56,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,32.88,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,14.37,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.65,1,6,half-true_doc4,Weâve got to give the American public a rough estimate of how long we think this is going to take based mostly on the South Korean model which seems to be the trajectory that we are on thankfully and not the Italian model,Brian Fitzpatrick,2020-23-03,Comments On The Radio,3,half-true,4,mostly-true,"âWeâve got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model,â the Republican congressman from Bucks County said on The Dom Giordano Program.",https://www.inquirer.com/politics/pennsylvania/brian-fitzpatrick-coronavirus-italy-south-korea-true-false-20200401.html,1.0,249.86
unit_56,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,32.88,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,14.37,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.65,1,7,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,3,half-true,"Though Trump didnât directly suggest any type of bleach injection as a COVID-19 cure, doctors and epidemiologists across the world quickly condemned his suggestion.",https://heavy.com/news/2020/04/coronavirus-bleach-injections-what-happens/,1.0,123.43
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,0,false_doc4,Says the CDC now says that the coronavirus can survive on surfaces for up to 17 days,Facebook Post,2020-23-03,Facebook Posts,1,false,5,true,"The coronavirus can survive on surfaces for at least 17 days, according to a study released Monday by the Centers for Disease Control and Prevention. The new data came from a study of the COVID-19 outbreaks on the Diamond Princess ship off the coast of Japan and the Grand Princess ship off the coast of California.",https://www.westernjournal.com/cdc-report-finds-coronavirus-can-survive-surfaces-least-17-days/,1.0,91.03
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,1,half-true_doc4,Weâve got to give the American public a rough estimate of how long we think this is going to take based mostly on the South Korean model which seems to be the trajectory that we are on thankfully and not the Italian model,Brian Fitzpatrick,2020-23-03,Comments On The Radio,3,half-true,4,mostly-true,We compare two approaches for estimating state-level public opinion: disaggregation by state of national surveys and a simulation approach using multilevel modeling of individual opinion and poststratification by population share. We present the first systematic assessment of the predictive accuracy of each and give practical advice about when,http://www.columbia.edu/~jhp2121/publications/HowShouldWeEstimateOpinion.pdf,1.0,44.33
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,4,mostly-true,Trump said 'it could be interesting' to see if injected bleach could cure Covid-19 US medical experts have come out in force to slam the idea as 'dangerous' Presidential hopeful Joe Biden ...,https://www.dailymail.co.uk/news/article-8252993/Experts-slam-Trump-suggesting-injecting-bleach-cure-Covid-19.html,1.0,38.78
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,3,mostly-true_doc4,Bill Gates told us about the coronavirus in 2015,Facebook Post,2020-15-03,Facebook Posts,4,mostly-true,5,true,"In his 2015 TED Talk, Bill Gates predicted a pandemic like coronavirus. Now the eerie talk, called ""The Next Outbreak? We're Not Ready,"" is going viral.",https://www.msn.com/en-us/health/medical/bill-gates-predicted-the-coronavirus-pandemic-in-his-2015-ted-talk/ar-BB11gKJq,1.0,51.87
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,4,mostly-false_doc7,Says of COVID19 that Dr Anthony Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large,Deanna Lorraine,2020-12-04,Tweet,2,mostly-false,5,true,"Dr. Anthony Fauci was on CNNâs State of the Union with Jake Tapper this morning, and he suggested he wanted social distancing but was getting pushback from the Trump administration. He concurred that âobviouslyâ it would have âprevented deaths.â The truth is he was, in fact, downplaying the virus and community spread as late as",https://www.independentsentinel.com/dr-fauci-told-people-to-go-to-the-mall-movies-the-gym-on-february-29th/,1.0,27.15
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,5,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,"""Yes We Can"" (Made in Mexico song), a song featured in Guitar Hero II ""Yes We Can"" (slogan), a slogan used by the 2008 Barack Obama presidential campaign ""Obama (Yes We Can)"", a 2008 campaign song by Andy Fraser ""Yes We Can"" (will.i.am song) (2008) Yes We Can (World Saxophone Quartet album), a 2011 song by the World Saxophone Quartet",https://en.wikipedia.org/wiki/Yes_We_Can,1.0,35.74
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,6,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0,pants-on-fire,5,true,The meme says: â[I]f your child gets this virus their going to hospital alone in a van with people they donât know to a room they donât know to be with people they donât know You will be ...,https://www.factcheck.org/2020/03/meme-misleads-on-hospital-visits-to-children-with-covid-19/,1.0,47.63
unit_58,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,23.0,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,17.75,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,5.46,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,17.21,1,7,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,2020-05-04,CNN interview,5,true,5,true,"'There was not a single suggestion by anyoneâa doctor, a scientist, a political figureâthat we needed to cancel Mardi Gras,' John Bel Edwards told CNN's State of the Union Sunday morning.(Snip) Although concerns over coronavirus and its ramifications didn't manifest until March in the U.S., U.S. governors were briefed February 9 at the ...",https://www.lucianne.com/2020/04/05/louisiana_governor_claims_he_had_no_ideabrmardi_gras_in_new_orleans_would_triggerbra_coronavirus_outbreak_even_though_he_wasbrgiven_a_briefing_on_the_epidemic_weeksbrbefore_the_massive_celebration_was_held_31169.html,1.0,56.06
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,0,false_doc4,Says the CDC now says that the coronavirus can survive on surfaces for up to 17 days,Facebook Post,2020-23-03,Facebook Posts,1,false,4,mostly-true,"I looked at this ""ibtimes"" source to see if they had a real link to a real scientific study from the CDC saying ""17 days.""  They did:  https://www.cdc.gov/mmwr/volumes/69/wr/mm6912e3.htm?s_cid=mm6912e3_w.It's really appalling that the CDC's own links don't tell you what their own primary research shows.  I don't get my medical information from some business newspaper, but in this case, they linked to a CDC article the CDC seems to be trying to hide.",https://www.ibtimes.com/coronavirus-survives-surface-17-days-cdc-study-covid-19-cruise-ship-reveals-2945321,1.0,597.88
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,1,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,4,mostly-true,"This statement can't be judged as true or false, because it's ambiguous.  ""Yes we can"" do what?  Obama did win the election, and that's one interpretation of what the slogan was claiming could be done.",http://news.bbc.co.uk/2/hi/americas/us_elections_2008/7710038.stm,1.0,207.61
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,"Not sure what your bizarre search engine is, with so few legit sources.  Aside from being obviously untrue to anyone with a functioning brain cell, here is a quote from the source about:  ""This prompted warnings from state governments and the makers of Lysol about the serious bodily harm that taking this âIâm-not-a-doctorâ advice would cause. """,https://www.washingtonpost.com/outlook/2020/04/26/ingest-bleach-trump-coronavirus/,1.0,134.43
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,3,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0,pants-on-fire,4,mostly-true,"No source needed.  If your children are in the hospital or in a van, they are not at home with you.  Whether or not you are at home without them, or somewhere else without them is up to you.  In their ""time of need,"" they don't need you, they need the hospital, so this is a pointless statement.",http://www.childrenshospital.org/conditions-and-treatments/conditions/c/coronavirus,1.0,232.95
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,4,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,2020-05-04,CNN interview,5,true,4,mostly-true,"""And they have found support among public health experts, who note that no major events were being canceled around the country in the run-up to Mardi Gras Day, on Feb. 25, when there were still only 15 confirmed cases of the coronavirus in the country.""It's only untrue in that surely there was someone, somewhere who said it should be canceled.",https://www.nytimes.com/2020/04/13/us/coronavirus-new-orleans-mardi-gras.html,1.0,353.9
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,5,half-true_doc4,Weâve got to give the American public a rough estimate of how long we think this is going to take based mostly on the South Korean model which seems to be the trajectory that we are on thankfully and not the Italian model,Brian Fitzpatrick,2020-23-03,Comments On The Radio,3,half-true,3,half-true,"This question also makes no sense.  The truth of whether the US public must be given an estimate?  That's an opinion.  If you meant the truth of our trajectory being more like Korea than Italy, it turned out not to be true, but that's not what's being asked.",https://www.msn.com/en-us/news/us/fauci-us-not-necessarily-on-same-trajectory-as-italy-due-to-travel-restrictions/ar-BB11xCOI,1.0,196.77
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,6,mostly-false_doc7,Says of COVID19 that Dr Anthony Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large,Deanna Lorraine,2020-12-04,Tweet,2,mostly-false,2,mostly-false,"""These criticisms ignore the context of Fauciâs Feb. 29 commentary and the rapidly evolving nature of the COVID-19 situation.On Feb. 29, Fauci gave an interview on the NBC morning talk show âToday,â during which he stated that at that moment in time, âthe risk is still low, but this could change.â """,https://www.snopes.com/fact-check/fauci-nothing-to-worry-about/,1.0,347.54
unit_59,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,24.99,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,15.34,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,25.06,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,28.32,1,7,mostly-true_doc4,Bill Gates told us about the coronavirus in 2015,Facebook Post,2020-15-03,Facebook Posts,4,mostly-true,1,false,Anyone with any intelligence (and Bill Gates qualifies) has known that we are at great risk for a worldwide pandemic.  That is not a prediction of the coronavirus.,https://www.businessinsider.com/coronavirus-conspiracy-bill-gates-infowars-2020-4,1.0,227.79
